id,send_time,receive_time,difference
85,1687774022.6691906,1687774023.015223,0.34603238105773926
86,1687774030.6778116,1687774031.0235145,0.3457028865814209
87,1687774038.6904497,1687774039.023817,0.33336734771728516
88,1687774046.704589,1687774047.045198,0.340609073638916
89,1687774054.718637,1687774055.0747716,0.35613465309143066
90,1687774062.733529,1687774063.0902534,0.35672426223754883
91,1687774070.737582,1687774071.0684824,0.3309004306793213
92,1687774078.7438695,1687774079.0918396,0.34797000885009766
93,1687774086.7503765,1687774087.0903912,0.3400146961212158
94,1687774094.7627895,1687774095.1074915,0.34470200538635254
95,1687774102.7729063,1687774103.104005,0.3310987949371338
96,1687774110.7740452,1687774111.1111712,0.3371260166168213
97,1687774118.7835906,1687774119.1345615,0.350970983505249
98,1687774126.79452,1687774127.132377,0.3378570079803467
99,1687774134.7978508,1687774135.1335206,0.33566975593566895
